,0,1,2,3,4,5,6,7,8,9,10,11,12
1707,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1708,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1709,establishment,point_of_interest,shopping_mall,,,,,,,,,,
1710,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1712,bar,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,
1713,establishment,lodging,point_of_interest,,,,,,,,,,
1714,establishment,lodging,point_of_interest,,,,,,,,,,
1715,establishment,point_of_interest,,,,,,,,,,,
1716,establishment,lodging,point_of_interest,,,,,,,,,,
1717,subpremise,,,,,,,,,,,,
1718,establishment,point_of_interest,,,,,,,,,,,
1719,airport,establishment,point_of_interest,,,,,,,,,,
1720,establishment,point_of_interest,police,,,,,,,,,,
1721,establishment,parking,point_of_interest,,,,,,,,,,
1722,cafe,establishment,food,point_of_interest,restaurant,shopping_mall,store,,,,,,
1723,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
1724,establishment,parking,point_of_interest,,,,,,,,,,
1725,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
1726,establishment,lodging,point_of_interest,,,,,,,,,,
1727,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
1728,establishment,point_of_interest,school,university,,,,,,,,,
1729,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1730,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1731,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1732,establishment,lodging,point_of_interest,,,,,,,,,,
1733,establishment,point_of_interest,,,,,,,,,,,
1734,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
1735,establishment,parking,point_of_interest,,,,,,,,,,
1736,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1737,cafe,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,spa,store,,,,,
1738,establishment,point_of_interest,,,,,,,,,,,
1739,establishment,lodging,point_of_interest,,,,,,,,,,
1740,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1741,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
1742,establishment,point_of_interest,police,,,,,,,,,,
1743,establishment,food,lodging,park,point_of_interest,restaurant,spa,,,,,,
1744,establishment,point_of_interest,,,,,,,,,,,
1745,campground,establishment,lodging,park,point_of_interest,,,,,,,,
1746,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1747,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1748,bar,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,
1749,bar,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,
1750,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1751,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1752,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1753,postal_code,,,,,,,,,,,,
1754,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
1755,establishment,food,grocery_or_supermarket,health,point_of_interest,store,supermarket,,,,,,
1756,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1757,establishment,point_of_interest,,,,,,,,,,,
1758,establishment,lodging,point_of_interest,spa,,,,,,,,,
1759,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
1760,car_repair,establishment,point_of_interest,store,,,,,,,,,
1761,establishment,gas_station,point_of_interest,,,,,,,,,,
1762,airport,establishment,point_of_interest,,,,,,,,,,
1763,establishment,lodging,point_of_interest,,,,,,,,,,
1764,establishment,lodging,point_of_interest,,,,,,,,,,
1765,cafe,establishment,food,point_of_interest,store,,,,,,,,
1766,establishment,parking,point_of_interest,,,,,,,,,,
1767,establishment,finance,point_of_interest,,,,,,,,,,
1768,establishment,parking,point_of_interest,,,,,,,,,,
1769,premise,,,,,,,,,,,,
1770,establishment,lawyer,point_of_interest,,,,,,,,,,
1771,establishment,hospital,point_of_interest,,,,,,,,,,
1772,establishment,lodging,point_of_interest,spa,,,,,,,,,
1773,establishment,lodging,point_of_interest,spa,,,,,,,,,
1774,intersection,,,,,,,,,,,,
1775,establishment,health,point_of_interest,,,,,,,,,,
1776,atm,establishment,finance,gas_station,point_of_interest,,,,,,,,
1777,establishment,point_of_interest,,,,,,,,,,,
1778,establishment,point_of_interest,,,,,,,,,,,
1779,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,point_of_interest,store,supermarket,
1780,premise,,,,,,,,,,,,
1781,establishment,parking,point_of_interest,,,,,,,,,,
1782,premise,,,,,,,,,,,,
1783,establishment,parking,point_of_interest,,,,,,,,,,
1784,route,,,,,,,,,,,,
1785,establishment,lodging,point_of_interest,,,,,,,,,,
1786,route,,,,,,,,,,,,
1787,establishment,park,point_of_interest,store,tourist_attraction,,,,,,,,
1788,atm,car_wash,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,
1790,establishment,parking,point_of_interest,,,,,,,,,,
1791,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1792,establishment,lodging,point_of_interest,,,,,,,,,,
1793,establishment,point_of_interest,travel_agency,,,,,,,,,,
1794,establishment,point_of_interest,,,,,,,,,,,
1795,establishment,lodging,point_of_interest,spa,,,,,,,,,
1796,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
1797,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
1798,cafe,establishment,food,point_of_interest,store,,,,,,,,
1799,establishment,point_of_interest,,,,,,,,,,,
1800,route,,,,,,,,,,,,
1801,establishment,lodging,point_of_interest,rv_park,,,,,,,,,
1802,cafe,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,
1803,doctor,establishment,food,grocery_or_supermarket,health,point_of_interest,store,supermarket,,,,,
1804,establishment,general_contractor,point_of_interest,,,,,,,,,,
1805,establishment,parking,point_of_interest,,,,,,,,,,
1806,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1807,establishment,point_of_interest,university,,,,,,,,,,
1808,establishment,point_of_interest,shopping_mall,,,,,,,,,,
1809,establishment,lodging,point_of_interest,,,,,,,,,,
1810,route,,,,,,,,,,,,
1811,establishment,point_of_interest,,,,,,,,,,,
1812,establishment,point_of_interest,,,,,,,,,,,
1813,establishment,point_of_interest,,,,,,,,,,,
1814,establishment,point_of_interest,store,,,,,,,,,,
1815,establishment,parking,point_of_interest,,,,,,,,,,
1816,airport,establishment,point_of_interest,,,,,,,,,,
1817,establishment,parking,point_of_interest,,,,,,,,,,
1818,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1819,street_address,,,,,,,,,,,,
1820,street_address,,,,,,,,,,,,
1821,premise,,,,,,,,,,,,
1822,establishment,point_of_interest,school,secondary_school,,,,,,,,,
1823,establishment,point_of_interest,,,,,,,,,,,
1824,establishment,point_of_interest,,,,,,,,,,,
1825,establishment,point_of_interest,shopping_mall,,,,,,,,,,
1826,establishment,point_of_interest,,,,,,,,,,,
1827,establishment,point_of_interest,,,,,,,,,,,
1828,establishment,point_of_interest,,,,,,,,,,,
1829,establishment,hospital,point_of_interest,,,,,,,,,,
1830,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,,
1831,doctor,establishment,food,grocery_or_supermarket,health,point_of_interest,store,supermarket,,,,,
1832,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1833,street_address,,,,,,,,,,,,
1834,establishment,parking,point_of_interest,,,,,,,,,,
1835,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1836,atm,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,,
1837,establishment,movie_theater,point_of_interest,,,,,,,,,,
1838,establishment,library,point_of_interest,,,,,,,,,,
1839,establishment,gas_station,point_of_interest,,,,,,,,,,
1840,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1841,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1842,establishment,point_of_interest,subway_station,transit_station,,,,,,,,,
1843,establishment,point_of_interest,stadium,,,,,,,,,,
1844,establishment,point_of_interest,tourist_attraction,,,,,,,,,,
1845,establishment,gym,health,point_of_interest,spa,,,,,,,,
1846,establishment,parking,point_of_interest,,,,,,,,,,
1847,establishment,point_of_interest,subway_station,transit_station,,,,,,,,,
1848,establishment,parking,point_of_interest,,,,,,,,,,
1849,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1850,establishment,parking,point_of_interest,,,,,,,,,,
1851,premise,,,,,,,,,,,,
1852,street_address,,,,,,,,,,,,
1853,establishment,point_of_interest,,,,,,,,,,,
1854,car_wash,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,
1855,establishment,parking,point_of_interest,,,,,,,,,,
1856,postal_code,,,,,,,,,,,,
1857,establishment,point_of_interest,storage,,,,,,,,,,
1858,intersection,,,,,,,,,,,,
1859,car_repair,establishment,point_of_interest,,,,,,,,,,
1860,route,,,,,,,,,,,,
1861,route,,,,,,,,,,,,
1862,route,,,,,,,,,,,,
1863,route,,,,,,,,,,,,
1864,establishment,lodging,point_of_interest,,,,,,,,,,
1865,car_repair,establishment,point_of_interest,,,,,,,,,,
1866,street_address,,,,,,,,,,,,
1867,dentist,establishment,health,point_of_interest,,,,,,,,,
1868,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
1869,establishment,point_of_interest,school,,,,,,,,,,
1870,establishment,lodging,point_of_interest,,,,,,,,,,
1871,establishment,point_of_interest,shopping_mall,,,,,,,,,,
1872,street_address,,,,,,,,,,,,
1873,establishment,lodging,point_of_interest,,,,,,,,,,
1874,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
1875,establishment,health,point_of_interest,,,,,,,,,,
1876,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
1877,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1878,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,,
1879,establishment,lodging,point_of_interest,,,,,,,,,,
1880,establishment,food,point_of_interest,restaurant,,,,,,,,,
1881,establishment,food,point_of_interest,restaurant,,,,,,,,,
1882,establishment,point_of_interest,,,,,,,,,,,
1883,establishment,lodging,point_of_interest,,,,,,,,,,
1884,establishment,health,point_of_interest,,,,,,,,,,
1885,route,,,,,,,,,,,,
1886,establishment,lodging,point_of_interest,,,,,,,,,,
1887,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1888,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1889,establishment,lodging,point_of_interest,,,,,,,,,,
1890,establishment,point_of_interest,real_estate_agency,travel_agency,,,,,,,,,
1891,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1892,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1893,establishment,lodging,point_of_interest,,,,,,,,,,
1894,establishment,lodging,point_of_interest,,,,,,,,,,
1895,campground,establishment,lodging,park,point_of_interest,rv_park,,,,,,,
1896,establishment,point_of_interest,,,,,,,,,,,
1897,establishment,lodging,point_of_interest,,,,,,,,,,
1898,establishment,lodging,point_of_interest,,,,,,,,,,
1899,establishment,lodging,point_of_interest,,,,,,,,,,
1900,establishment,food,lodging,movie_theater,point_of_interest,restaurant,spa,,,,,,
1901,bar,establishment,lodging,point_of_interest,,,,,,,,,
1902,bar,establishment,lodging,point_of_interest,,,,,,,,,
1903,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
1904,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
1905,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
1906,car_repair,establishment,point_of_interest,store,,,,,,,,,
1907,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
1908,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
1909,establishment,point_of_interest,store,,,,,,,,,,
1910,car_repair,establishment,point_of_interest,,,,,,,,,,
1911,establishment,point_of_interest,,,,,,,,,,,
1912,clothing_store,department_store,electronics_store,establishment,furniture_store,home_goods_store,jewelry_store,point_of_interest,store,,,,
1913,establishment,parking,point_of_interest,,,,,,,,,,
1914,establishment,point_of_interest,,,,,,,,,,,
1915,establishment,parking,point_of_interest,,,,,,,,,,
1916,establishment,lodging,point_of_interest,,,,,,,,,,
1917,car_repair,establishment,point_of_interest,store,,,,,,,,,
1918,establishment,point_of_interest,,,,,,,,,,,
1919,establishment,lodging,point_of_interest,,,,,,,,,,
1920,establishment,point_of_interest,,,,,,,,,,,
1921,establishment,point_of_interest,,,,,,,,,,,
1922,establishment,point_of_interest,transit_station,,,,,,,,,,
1923,route,,,,,,,,,,,,
1924,establishment,home_goods_store,point_of_interest,store,,,,,,,,,
1925,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
1926,establishment,parking,point_of_interest,,,,,,,,,,
1927,establishment,point_of_interest,transit_station,,,,,,,,,,
1928,establishment,museum,park,point_of_interest,premise,tourist_attraction,,,,,,,
1929,establishment,point_of_interest,transit_station,,,,,,,,,,
1930,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
1931,establishment,health,point_of_interest,,,,,,,,,,
1932,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1933,establishment,local_government_office,point_of_interest,,,,,,,,,,
1934,route,,,,,,,,,,,,
1935,establishment,point_of_interest,,,,,,,,,,,
1936,establishment,lodging,point_of_interest,,,,,,,,,,
1937,establishment,point_of_interest,travel_agency,,,,,,,,,,
1938,establishment,point_of_interest,,,,,,,,,,,
1939,establishment,point_of_interest,,,,,,,,,,,
1940,establishment,point_of_interest,transit_station,,,,,,,,,,
1941,establishment,point_of_interest,,,,,,,,,,,
1942,atm,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,
1943,beauty_salon,establishment,food,gym,health,point_of_interest,restaurant,university,,,,,
1944,premise,,,,,,,,,,,,
1945,establishment,lodging,point_of_interest,,,,,,,,,,
1946,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
1947,establishment,parking,point_of_interest,,,,,,,,,,
1948,establishment,lodging,point_of_interest,spa,,,,,,,,,
1949,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
1950,establishment,point_of_interest,,,,,,,,,,,
1951,postal_code,,,,,,,,,,,,
1952,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
1953,establishment,parking,point_of_interest,,,,,,,,,,
1954,establishment,parking,point_of_interest,,,,,,,,,,
1955,route,,,,,,,,,,,,
1956,route,,,,,,,,,,,,
1957,route,,,,,,,,,,,,
1958,establishment,point_of_interest,,,,,,,,,,,
1959,street_address,,,,,,,,,,,,
1960,establishment,lodging,point_of_interest,,,,,,,,,,
1961,bar,establishment,lodging,point_of_interest,,,,,,,,,
1962,route,,,,,,,,,,,,
1963,establishment,parking,point_of_interest,,,,,,,,,,
1964,establishment,food,gas_station,lodging,parking,point_of_interest,restaurant,store,,,,,
1965,establishment,lodging,point_of_interest,,,,,,,,,,
1966,establishment,parking,point_of_interest,,,,,,,,,,
1967,car_repair,establishment,point_of_interest,,,,,,,,,,
1968,establishment,gas_station,point_of_interest,,,,,,,,,,
1969,establishment,point_of_interest,,,,,,,,,,,
1970,establishment,general_contractor,point_of_interest,,,,,,,,,,
1971,establishment,general_contractor,point_of_interest,,,,,,,,,,
1972,establishment,lodging,point_of_interest,,,,,,,,,,
1973,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
1974,establishment,gym,health,point_of_interest,,,,,,,,,
1975,car_dealer,establishment,point_of_interest,store,,,,,,,,,
1976,establishment,lodging,point_of_interest,,,,,,,,,,
1977,establishment,finance,lodging,point_of_interest,,,,,,,,,
1978,establishment,local_government_office,point_of_interest,,,,,,,,,,
1979,establishment,parking,point_of_interest,,,,,,,,,,
1980,establishment,parking,point_of_interest,,,,,,,,,,
1981,bus_station,establishment,point_of_interest,transit_station,,,,,,,,,
1982,establishment,food,point_of_interest,restaurant,,,,,,,,,
1983,establishment,parking,point_of_interest,,,,,,,,,,
1984,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
1985,establishment,point_of_interest,,,,,,,,,,,
1986,establishment,parking,point_of_interest,,,,,,,,,,
1987,premise,,,,,,,,,,,,
